,optim,lr,loss
1165,adam,0.10824315860793358,1.7424447536468506
1166,adam,0.10932559019401292,1.778116226196289
1167,adam,0.11041884609595305,1.8653864860534668
1168,adam,0.11152303455691258,1.8801283836364746
1169,adam,0.1126382649024817,1.8234665393829346
1170,adam,0.11376464755150652,1.8772226572036743
1171,adam,0.11490229402702158,1.920163869857788
1172,adam,0.1160513169672918,1.7876720428466797
1173,adam,0.11721183013696472,1.9578362703323364
1174,adam,0.11838394843833437,1.838375449180603
1175,adam,0.11956778792271772,1.8042577505111694
1176,adam,0.1207634658019449,1.8580756187438965
1177,adam,0.12197110045996434,1.8251214027404785
1178,adam,0.12319081146456398,1.7666866779327393
1179,adam,0.12442271957920963,2.0054709911346436
1180,adam,0.12566694677500173,2.021019220352173
1181,adam,0.12692361624275175,2.161449670791626
1182,adam,0.12819285240517928,2.183971881866455
1183,adam,0.12947478092923106,2.1181704998016357
1184,adam,0.13076952873852338,2.1402294635772705
1185,adam,0.1320772240259086,2.1119625568389893
1186,adam,0.1333979962661677,2.077605962753296
1187,adam,0.13473197622882938,2.06398344039917
1188,adam,0.13607929599111768,2.0569794178009033
1189,adam,0.13744008895102885,2.013462781906128
1190,adam,0.13881448984053915,2.074549436569214
1191,adam,0.14020263473894454,2.3730056285858154
1192,adam,0.141604661086334,2.1794445514678955
1193,adam,0.14302070769719732,2.2789337635040283
1194,adam,0.1444509147741693,2.1462929248809814
1195,adam,0.145895423921911,2.05950927734375
1196,adam,0.1473543781611301,2.1324548721313477
1197,adam,0.1488279219427414,2.0511317253112793
1198,adam,0.1503162011621688,2.059633493423462
1199,adam,0.15181936317379047,2.003192186355591
1200,adam,0.15333755680552838,1.9635859727859497
1201,adam,0.15487093237358365,2.2437329292297363
1202,adam,0.15641964169731948,2.4197158813476562
1203,adam,0.15798383811429267,2.850468158721924
1204,adam,0.1595636764954356,2.59010648727417
1205,adam,0.16115931326038996,2.4391822814941406
1206,adam,0.16277090639299385,2.3440732955932617
1207,adam,0.1643986154569238,2.314166307449341
1208,adam,0.16604260161149303,3.089275360107422
1209,adam,0.16770302762760797,3.150163173675537
1210,adam,0.16938005790388405,2.62475323677063
1211,adam,0.1710738584829229,2.877204179763794
1212,adam,0.17278459706775212,2.6192588806152344
1213,adam,0.17451244303842964,2.462171792984009
1214,adam,0.17625756746881394,3.015313148498535
1215,adam,0.17802014314350206,2.4100987911224365
1216,adam,0.1798003445749371,2.994119882583618
1217,adam,0.18159834802068647,3.1667888164520264
1218,adam,0.18341433150089334,3.270853042602539
1219,adam,0.1852484748159023,3.38683819770813
1220,adam,0.1871009595640613,2.8582804203033447
1221,adam,0.18897196915970194,3.9341073036193848
1222,adam,0.19086168885129895,5.441709041595459
1223,adam,0.19277030573981194,3.002316474914551
1224,adam,0.19469800879721005,3.0154361724853516
1225,adam,0.19664498888518214,2.608438730239868
1226,adam,0.19861143877403398,3.164611339569092
1227,adam,0.20059755316177433,7.428966045379639
1228,adam,0.20260352869339207,2.512273073196411
1229,adam,0.204629563980326,7.794266223907471
1230,adam,0.20667585962012927,3.4013619422912598
1231,adam,0.20874261821633056,9.726771354675293
1232,adam,0.21083004439849387,4.307807445526123
1233,adam,0.2129383448424788,4.878173351287842
1234,adam,0.2150677282909036,3.613887310028076
1235,adam,0.21721840557381264,7.009770393371582
1236,adam,0.21939058962955077,6.801988124847412
1237,adam,0.22158449552584628,6.602932929992676
1238,adam,0.22380034048110475,2.7112882137298584
1239,adam,0.22603834388591582,4.718508243560791
1240,adam,0.22829872732477496,4.234958171844482
1241,adam,0.2305817145980227,5.237404823303223
1242,adam,0.23288753174400292,6.48983907699585
1243,adam,0.23521640706144295,4.708702087402344
1244,adam,0.23756857113205737,2.687342405319214
1245,adam,0.23994425684337795,3.0762972831726074
1246,adam,0.24234369941181172,3.2219924926757812
1247,adam,0.24476713640592984,3.8027029037475586
1248,adam,0.24721480776998914,4.243307590484619
1249,adam,0.24968695584768902,3.902148485183716
1250,adam,0.2521838254061659,3.0170769691467285
1251,adam,0.25470566366022757,4.742452144622803
1252,adam,0.25725272029682983,4.470323085784912
1253,adam,0.25982524749979813,4.219260215759277
1254,adam,0.26242349997479614,3.991600751876831
1255,adam,0.2650477349745441,3.5196566581726074
1256,adam,0.26769821232428953,3.285754680633545
1257,adam,0.27037519444753244,3.071903705596924
1258,adam,0.27307894639200775,2.8373801708221436
1259,adam,0.27580973585592783,2.7346160411834717
1260,adam,0.27856783321448714,2.635671377182007
1261,adam,0.281353511546632,2.561486005783081
1262,adam,0.28416704666209835,2.431687831878662
1263,adam,0.28700871712871934,2.433178424835205
1264,adam,0.2898788043000065,2.3744771480560303
1265,adam,0.2927775923430066,2.357172727584839
1266,adam,0.2957053682664367,2.327289581298828
1267,adam,0.29866242194910103,2.335400342941284
1268,adam,0.30164904616859206,2.341618537902832
1269,adam,0.304665536630278,2.3608455657958984
1270,adam,0.3077121919965808,2.3701682090759277
1271,adam,0.3107893139165466,2.381650447845459
1272,adam,0.31389720705571206,2.4082095623016357
1273,adam,0.3170361791262692,2.384444236755371
1274,adam,0.32020654091753187,2.3768084049224854
1275,adam,0.3234086063267072,2.3413305282592773
1276,adam,0.3266426923899743,2.3300867080688477
1277,adam,0.329909119313874,2.3258988857269287
1278,adam,0.33320821050701277,2.305318832397461
1279,adam,0.3365402926120829,2.3107869625091553
1280,adam,0.3399056955382037,2.3165411949157715
1281,adam,0.3433047524935858,2.313262701034546
1282,adam,0.3467378000185216,2.32798433303833
1283,adam,0.3502051780187068,2.3266263008117676
1284,adam,0.3537072297988939,2.3302512168884277
1285,adam,0.35724430209688285,2.3367483615875244
1286,adam,0.36081674511785167,2.3239336013793945
1287,adam,0.3644249125690302,2.3073599338531494
1288,adam,0.3680691616947205,2.3175625801086426
1289,adam,0.3717498533116677,2.3115854263305664
1290,adam,0.3754673518447844,2.308159112930298
1291,adam,0.37922202536323224,2.2998719215393066
1292,adam,0.3830142456168646,2.309173345565796
1293,adam,0.38684438807303323,2.3152177333831787
1294,adam,0.39071283195376355,2.304353952407837
1295,adam,0.3946199602733012,2.319293737411499
1296,adam,0.3985661598760342,2.3305611610412598
1297,adam,0.40255182147479457,2.307699203491211
1298,adam,0.4065773396895425,2.319204568862915
1299,adam,0.41064311308643797,2.3177919387817383
1300,adam,0.41474954421730237,2.305927038192749
1301,adam,0.4188970396594754,2.3082714080810547
1302,adam,0.42308601005607016,2.3023953437805176
1303,adam,0.4273168701566309,2.313563823699951
1304,adam,0.4315900388581972,2.3046154975891113
1305,adam,0.4359059392467792,2.311767101287842
1306,adam,0.44026499863924695,2.299370765686035
1307,adam,0.4446676486256394,2.3062214851379395
1308,adam,0.4491143251118958,2.3160486221313477
1309,adam,0.4536054683630148,2.3123459815979004
1310,adam,0.45814152304664496,2.3159470558166504
1311,adam,0.4627229382771114,2.304203987121582
1312,adam,0.4673501676598825,2.3053367137908936
1313,adam,0.4720236693364814,2.3150441646575928
1314,adam,0.4767439060298462,2.308253049850464
1315,adam,0.48151134509014465,2.3025546073913574
1316,adam,0.4863264585410461,2.3019607067108154
1317,adam,0.4911897231264566,2.308136463165283
1318,adam,0.49610162035772115,2.3115570545196533
1319,adam,0.5010626365612983,2.315544843673706
1320,adam,0.5060732629269113,2.315629243850708
1321,adam,0.5111339955561804,2.3062667846679688
1322,adam,0.5162453355117422,2.3019168376922607
1323,adam,0.5214077888668597,2.3033254146575928
1324,adam,0.5266218667555282,2.30450701713562
1325,adam,0.5318880854230835,2.3049495220184326
1326,adam,0.5372069662773143,2.316498041152954
1327,adam,0.5425790359400875,2.313811779022217
1328,adam,0.5480048262994883,2.3081486225128174
1329,adam,0.5534848745624832,2.3052518367767334
1330,adam,0.559019723308108,2.307257890701294
1331,adam,0.5646099205411891,2.30759859085083
1332,adam,0.570256019746601,2.3049209117889404
1333,adam,0.5759585799440671,2.3094398975372314
1334,adam,0.5817181657435078,2.31113338470459
1335,adam,0.5875353474009428,2.3132362365722656
1336,adam,0.5934107008749523,2.305997610092163
1337,adam,0.5993448078837018,2.3035929203033447
1338,adam,0.6053382559625389,2.3078718185424805
1339,adam,0.6113916385221643,2.3107728958129883
1340,adam,0.6175055549073859,2.309021234512329
1341,adam,0.6236806104564597,2.3084845542907715
1342,adam,0.6299174165610243,2.315066337585449
1343,adam,0.6362165907266345,2.301889419555664
1344,adam,0.6425787566339008,2.317866802215576
1345,adam,0.6490045442002399,2.3032641410827637
1346,adam,0.6554945896422423,2.308650016784668
1347,adam,0.6620495355386647,2.29997181892395
1348,adam,0.6686700308940514,2.306541681289673
1349,adam,0.6753567312029919,2.315394878387451
1350,adam,0.6821102985150218,2.3125698566436768
1351,adam,0.6889314015001721,2.308753728866577
1352,adam,0.6958207155151738,2.3024871349334717
1353,adam,0.7027789226703255,2.307439088821411
1354,adam,0.7098067118970287,2.303260564804077
1355,adam,0.716904779015999,2.300906181335449
1356,adam,0.7240738268061591,2.3080577850341797
1357,adam,0.7313145650742207,2.305940628051758
1358,adam,0.7386277107249629,2.310840129852295
1359,adam,0.7460139878322125,2.3112754821777344
1360,adam,0.7534741277105347,2.308103561401367
1361,adam,0.7610088689876401,2.30784273147583
1362,adam,0.7686189576775165,2.3030130863189697
1363,adam,0.7763051472542917,2.301785707473755
1364,adam,0.7840681987268346,2.310671091079712
1365,adam,0.791908880714103,2.306511878967285
1366,adam,0.799827969521244,2.3214406967163086
1367,adam,0.8078262492164565,2.3035056591033936
1368,adam,0.8159045117086211,2.3231117725372314
1369,adam,0.8240635568257073,2.3033275604248047
1370,adam,0.8323041923939644,2.3103268146514893
1371,adam,0.840627234317904,2.317643404006958
1372,adam,0.849033506661083,2.3090200424194336
1373,adam,0.8575238417276938,2.3108484745025635
1374,adam,0.8660990801449707,2.305701971054077
1375,adam,0.8747600709464204,2.3000476360321045
1376,adam,0.8835076716558846,2.3096909523010254
1377,adam,0.8923427483724434,2.316145896911621
1378,adam,0.9012661758561679,2.3055450916290283
1379,adam,0.9102788376147295,2.3108558654785156
1380,adam,0.9193816259908768,2.3074045181274414
1381,adam,0.9285754422507856,2.310548782348633
1382,adam,0.9378611966732935,2.3070714473724365
1383,adam,0.9472398086400264,2.2984426021575928
1384,adam,0.9567122067264268,2.3086495399475098
1385,adam,0.966279328793691,2.3065428733825684
1386,adam,0.975942122081628,2.3145179748535156
1387,adam,0.9857015433024443,2.311516761779785
1388,adam,0.9955585587354687,2.3058605194091797
1389,adam,1.0055141443228235,2.307873487472534
1390,adam,1.0155692857660517,2.3026163578033447
1391,adam,1.0257249786237121,2.3156192302703857
1392,adam,1.0359822284099494,2.323197603225708
1393,adam,1.0463420506940488,2.3083674907684326
1394,adam,1.0568054712009893,2.3082265853881836
1395,adam,1.0673735259129993,2.3039422035217285
1396,adam,1.0780472611721292,2.3033676147460938
1397,adam,1.0888277337838506,2.32702374458313
1398,adam,1.099716011121689,2.3161780834198
1399,adam,1.110713171232906,2.3096299171447754
1400,adam,1.121820302945235,2.310109853744507
1401,adam,1.1330385059746872,2.314680337905884
1402,adam,1.144368891034434,2.3096628189086914
1403,adam,1.1558125799447785,2.314845561981201
1404,adam,1.1673707057442262,2.3185229301452637
1405,adam,1.1790444128016684,2.3150272369384766
1406,adam,1.1908348569296852,2.3114945888519287
1407,adam,1.202743205498982,2.3184280395507812
1408,adam,1.2147706375539717,2.31410813331604
1409,adam,1.2269183439295115,2.312255620956421
1410,adam,1.2391875273688067,2.332562208175659
1411,adam,1.2515794026424947,2.3087635040283203
1412,adam,1.2640951966689196,2.3073298931121826
1413,adam,1.2767361486356088,2.3084568977355957
1414,adam,1.289503510121965,2.3152928352355957
1415,adam,1.3023985452231845,2.3284201622009277
1416,adam,1.3154225306754164,2.313676357269287
1417,adam,1.3285767559821706,2.3130879402160645
1418,adam,1.3418625235419923,2.3179678916931152
1419,adam,1.3552811487774123,2.3149073123931885
1420,adam,1.3688339602651864,2.3227572441101074
1421,adam,1.3825222998678384,2.338860034942627
1422,adam,1.3963475228665168,2.3370730876922607
1423,adam,1.410310998095182,2.323934555053711
1424,adam,1.424414108076134,2.3146543502807617
1425,adam,1.4386582491568953,2.3209636211395264
1426,adam,1.4530448316484643,2.3292856216430664
1427,adam,1.467575279964949,2.3541982173919678
1428,adam,1.4822510327645986,2.3184750080108643
1429,adam,1.4970735430922446,2.3156144618988037
1430,adam,1.5120442785231671,2.320887565612793
1431,adam,1.5271647213083988,2.33292293548584
1432,adam,1.5424363685214828,2.3430726528167725
1433,adam,1.5578607322066977,2.33430814743042
1434,adam,1.5734393395287647,2.3140816688537598
1435,adam,1.5891737329240523,2.3120148181915283
1436,adam,1.6050654702532927,2.311565637588501
1437,adam,1.6211161249558257,2.3392136096954346
1438,adam,1.637327286205384,2.3277273178100586
1439,adam,1.6537005590674378,2.310927152633667
1440,adam,1.6702375646581122,2.302496910095215
1441,adam,1.6869399403046934,2.3153128623962402
1442,adam,1.7038093397077403,2.325390338897705
1443,adam,1.7208474331048178,2.3214755058288574
1444,adam,1.738055907435866,2.329122543334961
1445,adam,1.7554364665102247,2.3108341693878174
1446,adam,1.7729908311753269,2.307239532470703
1447,adam,1.79072073948708,2.317859649658203
1448,adam,1.8086279468819508,2.321955442428589
1449,adam,1.8267142263507703,2.3190085887908936
1450,adam,1.844981368614278,2.311119318008423
1451,adam,1.8634311823004208,2.3194541931152344
1452,adam,1.882065494123425,2.319658041000366
1453,adam,1.9008861490646591,2.3123209476470947
1454,adam,1.9198950105553056,2.3065245151519775
1455,adam,1.9390939606608588,2.325139045715332
1456,adam,1.9584849002674674,2.3150789737701416
1457,adam,1.978069749270142,2.313631772994995
1458,adam,1.9978504467628435,2.3176534175872803
1459,adam,2.017828951230472,2.3263800144195557
1460,adam,2.0380072407427767,2.33890962600708
1461,adam,2.0583873131502046,2.3100366592407227
1462,adam,2.0789711862817066,2.312030076980591
1463,adam,2.099760898144524,2.3116111755371094
1464,adam,2.120758507125969,2.3250718116760254
1465,adam,2.141966092197229,2.357675552368164
1466,adam,2.163385753119201,2.341228485107422
1467,adam,2.185019610650393,2.3152456283569336
1468,adam,2.206869806756897,2.317960739135742
1469,adam,2.228938504824466,2.3628039360046387
1470,sgd,1e-06,6.954108715057373
1471,sgd,1.0099999999999999e-06,6.946444988250732
1472,sgd,1.0200999999999998e-06,6.9492573738098145
1473,sgd,1.0303009999999997e-06,6.96641206741333
1474,sgd,1.0406040099999998e-06,6.967227458953857
1475,sgd,1.0510100500999999e-06,6.959846019744873
1476,sgd,1.061520150601e-06,6.949538707733154
1477,sgd,1.07213535210701e-06,6.971106052398682
1478,sgd,1.08285670562808e-06,7.001026153564453
1479,sgd,1.0936852726843608e-06,6.957006454467773
1480,sgd,1.1046221254112045e-06,6.933808326721191
1481,sgd,1.1156683466653166e-06,6.977114200592041
1482,sgd,1.1268250301319698e-06,6.954156398773193
1483,sgd,1.1380932804332895e-06,6.932694911956787
1484,sgd,1.1494742132376223e-06,6.974700450897217
1485,sgd,1.1609689553699985e-06,6.938806533813477
1486,sgd,1.1725786449236986e-06,6.94943380355835
1487,sgd,1.1843044313729356e-06,6.95256233215332
1488,sgd,1.1961474756866649e-06,6.971241474151611
1489,sgd,1.2081089504435314e-06,6.970982074737549
1490,sgd,1.2201900399479668e-06,6.964110851287842
1491,sgd,1.2323919403474466e-06,6.961982250213623
1492,sgd,1.2447158597509211e-06,6.970589637756348
1493,sgd,1.2571630183484303e-06,6.9820122718811035
1494,sgd,1.2697346485319147e-06,6.9704790115356445
1495,sgd,1.2824319950172339e-06,6.9631218910217285
1496,sgd,1.2952563149674061e-06,6.969431400299072
1497,sgd,1.3082088781170801e-06,6.955339431762695
1498,sgd,1.321290966898251e-06,6.96678352355957
1499,sgd,1.3345038765672334e-06,6.959245204925537
1500,sgd,1.3478489153329057e-06,6.97947359085083
1501,sgd,1.3613274044862347e-06,6.935768127441406
1502,sgd,1.374940678531097e-06,6.967288017272949
1503,sgd,1.388690085316408e-06,6.952610969543457
1504,sgd,1.402576986169572e-06,6.95588493347168
1505,sgd,1.4166027560312678e-06,6.907528400421143
1506,sgd,1.4307687835915804e-06,6.961526870727539
1507,sgd,1.4450764714274963e-06,6.949799537658691
1508,sgd,1.4595272361417712e-06,6.973552227020264
1509,sgd,1.474122508503189e-06,6.920740604400635
1510,sgd,1.4888637335882209e-06,6.955566883087158
1511,sgd,1.5037523709241031e-06,6.957076549530029
1512,sgd,1.5187898946333443e-06,6.950942516326904
1513,sgd,1.5339777935796777e-06,6.955388069152832
1514,sgd,1.5493175715154744e-06,6.9392547607421875
1515,sgd,1.5648107472306292e-06,6.940065860748291
1516,sgd,1.5804588547029355e-06,6.9341230392456055
1517,sgd,1.5962634432499648e-06,6.928560256958008
1518,sgd,1.6122260776824644e-06,6.971022129058838
1519,sgd,1.6283483384592892e-06,6.937408447265625
1520,sgd,1.644631821843882e-06,6.915404319763184
1521,sgd,1.6610781400623208e-06,6.965720176696777
1522,sgd,1.6776889214629442e-06,6.938732147216797
1523,sgd,1.6944658106775735e-06,6.948247909545898
1524,sgd,1.7114104687843492e-06,6.941158294677734
1525,sgd,1.7285245734721926e-06,6.97634744644165
1526,sgd,1.7458098192069145e-06,6.973228454589844
1527,sgd,1.7632679173989838e-06,6.984766006469727
1528,sgd,1.7809005965729735e-06,6.950150966644287
1529,sgd,1.7987096025387033e-06,6.960316181182861
1530,sgd,1.8166966985640905e-06,6.94987678527832
1531,sgd,1.8348636655497314e-06,6.9682440757751465
1532,sgd,1.8532123022052287e-06,6.9726481437683105
1533,sgd,1.871744425227281e-06,6.96010160446167
1534,sgd,1.8904618694795538e-06,6.954906940460205
1535,sgd,1.9093664881743493e-06,6.934703826904297
1536,sgd,1.9284601530560927e-06,6.947821617126465
1537,sgd,1.9477447545866537e-06,6.923173427581787
1538,sgd,1.9672222021325203e-06,6.935638427734375
1539,sgd,1.9868944241538454e-06,6.9550652503967285
1540,sgd,2.006763368395384e-06,6.926406383514404
1541,sgd,2.026831002079338e-06,6.947385787963867
1542,sgd,2.0470993121001315e-06,6.960131645202637
1543,sgd,2.067570305221133e-06,6.944643497467041
1544,sgd,2.088246008273344e-06,6.938543319702148
1545,sgd,2.1091284683560776e-06,6.941350936889648
1546,sgd,2.1302197530396385e-06,6.948417663574219
1547,sgd,2.151521950570035e-06,6.924520015716553
1548,sgd,2.173037170075735e-06,6.926268577575684
1549,sgd,2.1947675417764925e-06,6.967531681060791
1550,sgd,2.2167152171942576e-06,6.9680399894714355
1551,sgd,2.2388823693662e-06,6.962632179260254
1552,sgd,2.2612711930598622e-06,6.946865081787109
1553,sgd,2.283883904990461e-06,6.912362575531006
1554,sgd,2.3067227440403656e-06,6.9388532638549805
1555,sgd,2.3297899714807694e-06,6.923568248748779
1556,sgd,2.353087871195577e-06,6.955171585083008
1557,sgd,2.3766187499075327e-06,6.934422969818115
1558,sgd,2.400384937406608e-06,6.949420928955078
1559,sgd,2.424388786780674e-06,6.946930885314941
1560,sgd,2.4486326746484807e-06,6.955513000488281
1561,sgd,2.4731190013949654e-06,6.97554874420166
1562,sgd,2.497850191408915e-06,6.944595813751221
1563,sgd,2.522828693323004e-06,6.930513858795166
1564,sgd,2.5480569802562343e-06,6.928077220916748
1565,sgd,2.5735375500587964e-06,6.914626121520996
1566,sgd,2.5992729255593846e-06,6.959082126617432
1567,sgd,2.6252656548149785e-06,6.924915313720703
1568,sgd,2.651518311363128e-06,6.971180438995361
1569,sgd,2.6780334944767595e-06,6.931354522705078
1570,sgd,2.7048138294215272e-06,6.934560298919678
1571,sgd,2.7318619677157427e-06,6.929847717285156
1572,sgd,2.7591805873929002e-06,6.956904411315918
1573,sgd,2.786772393266829e-06,6.944188117980957
1574,sgd,2.8146401171994977e-06,6.949642181396484
1575,sgd,2.8427865183714927e-06,6.957059860229492
1576,sgd,2.8712143835552076e-06,6.9380879402160645
1577,sgd,2.8999265273907598e-06,6.944199085235596
1578,sgd,2.928925792664667e-06,6.945424556732178
1579,sgd,2.9582150505913138e-06,6.932476997375488
1580,sgd,2.987797201097227e-06,6.916503429412842
1581,sgd,3.017675173108199e-06,6.946910858154297
1582,sgd,3.047851924839281e-06,6.938045501708984
1583,sgd,3.078330444087674e-06,6.981079578399658
1584,sgd,3.1091137485285506e-06,6.9512810707092285
1585,sgd,3.140204886013836e-06,6.917407035827637
1586,sgd,3.1716069348739743e-06,6.956140995025635
1587,sgd,3.203323004222714e-06,6.937095642089844
1588,sgd,3.235356234264941e-06,6.918468952178955
1589,sgd,3.2677097966075907e-06,6.907262325286865
1590,sgd,3.3003868945736665e-06,6.909112453460693
1591,sgd,3.3333907635194033e-06,6.941416263580322
1592,sgd,3.366724671154597e-06,6.959348678588867
1593,sgd,3.400391917866143e-06,6.916007041931152
1594,sgd,3.434395837044805e-06,6.9184699058532715
1595,sgd,3.468739795415253e-06,6.933959484100342
1596,sgd,3.5034271933694055e-06,6.942122936248779
1597,sgd,3.5384614653030997e-06,6.937114238739014
1598,sgd,3.5738460799561307e-06,6.934773921966553
1599,sgd,3.6095845407556923e-06,6.921993732452393
1600,sgd,3.6456803861632494e-06,6.939733982086182
1601,sgd,3.682137190024882e-06,6.933380603790283
1602,sgd,3.718958561925131e-06,6.941481590270996
1603,sgd,3.7561481475443823e-06,6.917505264282227
1604,sgd,3.7937096290198264e-06,6.9159698486328125
1605,sgd,3.831646725310025e-06,6.9290571212768555
1606,sgd,3.869963192563125e-06,6.920682907104492
1607,sgd,3.908662824488756e-06,6.943984508514404
1608,sgd,3.947749452733644e-06,6.920510292053223
1609,sgd,3.98722694726098e-06,6.9438700675964355
1610,sgd,4.02709921673359e-06,6.925172328948975
1611,sgd,4.067370208900926e-06,6.910972595214844
1612,sgd,4.108043910989936e-06,6.902980327606201
1613,sgd,4.149124350099835e-06,6.956125736236572
1614,sgd,4.190615593600833e-06,6.91802453994751
1615,sgd,4.232521749536842e-06,6.925134658813477
1616,sgd,4.27484696703221e-06,6.929060459136963
1617,sgd,4.3175954367025324e-06,6.919400691986084
1618,sgd,4.360771391069557e-06,6.926560878753662
1619,sgd,4.404379104980253e-06,6.912098407745361
1620,sgd,4.448422896030055e-06,6.950840473175049
1621,sgd,4.492907124990356e-06,6.93172550201416
1622,sgd,4.53783619624026e-06,6.917492866516113
1623,sgd,4.583214558202662e-06,6.906496524810791
1624,sgd,4.6290467037846885e-06,6.914250373840332
1625,sgd,4.675337170822536e-06,6.889832973480225
1626,sgd,4.722090542530761e-06,6.9048542976379395
1627,sgd,4.769311447956069e-06,6.91046142578125
1628,sgd,4.81700456243563e-06,6.934473514556885
1629,sgd,4.865174608059987e-06,6.90925407409668
1630,sgd,4.913826354140586e-06,6.905104160308838
1631,sgd,4.9629646176819924e-06,6.9388298988342285
1632,sgd,5.012594263858813e-06,6.901010990142822
1633,sgd,5.062720206497401e-06,6.914714813232422
1634,sgd,5.1133474085623755e-06,6.874934196472168
1635,sgd,5.164480882647999e-06,6.914531707763672
1636,sgd,5.216125691474479e-06,6.915271759033203
1637,sgd,5.268286948389224e-06,6.901049613952637
1638,sgd,5.320969817873116e-06,6.915031433105469
1639,sgd,5.374179516051848e-06,6.890374183654785
1640,sgd,5.4279213112123665e-06,6.921960353851318
1641,sgd,5.48220052432449e-06,6.894179821014404
1642,sgd,5.537022529567735e-06,6.909196853637695
1643,sgd,5.592392754863413e-06,6.921764850616455
1644,sgd,5.648316682412047e-06,6.923245429992676
1645,sgd,5.704799849236167e-06,6.933321952819824
1646,sgd,5.761847847728529e-06,6.8758111000061035
1647,sgd,5.8194663262058146e-06,6.892923355102539
1648,sgd,5.8776609894678725e-06,6.909773349761963
1649,sgd,5.9364375993625514e-06,6.942938327789307
1650,sgd,5.995801975356177e-06,6.907589912414551
1651,sgd,6.0557599951097386e-06,6.940142631530762
1652,sgd,6.116317595060836e-06,6.895484447479248
1653,sgd,6.177480771011445e-06,6.90012264251709
1654,sgd,6.2392555787215596e-06,6.897405624389648
1655,sgd,6.301648134508775e-06,6.907757759094238
1656,sgd,6.364664615853863e-06,6.901186466217041
1657,sgd,6.428311262012402e-06,6.9112958908081055
1658,sgd,6.492594374632526e-06,6.895242214202881
1659,sgd,6.557520318378851e-06,6.921204566955566
1660,sgd,6.6230955215626394e-06,6.907187461853027
1661,sgd,6.689326476778266e-06,6.8953094482421875
1662,sgd,6.756219741546049e-06,6.888983249664307
1663,sgd,6.8237819389615096e-06,6.903014183044434
1664,sgd,6.892019758351125e-06,6.888519287109375
1665,sgd,6.960939955934636e-06,6.869222164154053
1666,sgd,7.030549355493983e-06,6.858200550079346
1667,sgd,7.100854849048923e-06,6.914400577545166
1668,sgd,7.171863397539413e-06,6.889857292175293
1669,sgd,7.2435820315148064e-06,6.887143611907959
1670,sgd,7.316017851829955e-06,6.926578044891357
1671,sgd,7.389178030348254e-06,6.8828206062316895
1672,sgd,7.463069810651736e-06,6.895519733428955
1673,sgd,7.537700508758253e-06,6.906708240509033
1674,sgd,7.613077513845836e-06,6.875941753387451
1675,sgd,7.689208288984295e-06,6.887393951416016
1676,sgd,7.766100371874139e-06,6.872060775756836
1677,sgd,7.84376137559288e-06,6.902810096740723
1678,sgd,7.922198989348809e-06,6.888733386993408
1679,sgd,8.001420979242297e-06,6.870607376098633
1680,sgd,8.08143518903472e-06,6.879819869995117
1681,sgd,8.162249540925068e-06,6.876355171203613
1682,sgd,8.243872036334318e-06,6.878815174102783
1683,sgd,8.32631075669766e-06,6.8649468421936035
1684,sgd,8.409573864264638e-06,6.890981674194336
1685,sgd,8.493669602907284e-06,6.898873329162598
1686,sgd,8.578606298936358e-06,6.875306606292725
1687,sgd,8.66439236192572e-06,6.8875346183776855
1688,sgd,8.751036285544978e-06,6.881881237030029
1689,sgd,8.838546648400427e-06,6.877819061279297
1690,sgd,8.926932114884432e-06,6.896655082702637
1691,sgd,9.016201436033277e-06,6.886693477630615
1692,sgd,9.10636345039361e-06,6.852639198303223
1693,sgd,9.197427084897546e-06,6.862651824951172
1694,sgd,9.289401355746522e-06,6.89069938659668
1695,sgd,9.382295369303988e-06,6.851800441741943
1696,sgd,9.476118322997027e-06,6.842671871185303
1697,sgd,9.570879506226997e-06,6.892884731292725
1698,sgd,9.666588301289267e-06,6.86462926864624
1699,sgd,9.76325418430216e-06,6.86537504196167
1700,sgd,9.860886726145182e-06,6.856525421142578
1701,sgd,9.959495593406634e-06,6.8634257316589355
1702,sgd,1.00590905493407e-05,6.881226062774658
1703,sgd,1.0159681454834107e-05,6.857121467590332
1704,sgd,1.0261278269382448e-05,6.87356424331665
1705,sgd,1.0363891052076273e-05,6.876032829284668
1706,sgd,1.0467529962597036e-05,6.843056678771973
1707,sgd,1.0572205262223007e-05,6.850377559661865
1708,sgd,1.0677927314845237e-05,6.842474460601807
1709,sgd,1.0784706587993689e-05,6.852428913116455
1710,sgd,1.0892553653873626e-05,6.860622882843018
1711,sgd,1.1001479190412362e-05,6.8385844230651855
1712,sgd,1.1111493982316485e-05,6.843214511871338
1713,sgd,1.122260892213965e-05,6.853933334350586
1714,sgd,1.1334835011361047e-05,6.858590602874756
1715,sgd,1.1448183361474658e-05,6.844196796417236
1716,sgd,1.1562665195089404e-05,6.8382649421691895
1717,sgd,1.1678291847040298e-05,6.8258376121521
1718,sgd,1.17950747655107e-05,6.833864212036133
1719,sgd,1.1913025513165808e-05,6.85664176940918
1720,sgd,1.2032155768297467e-05,6.853549957275391
1721,sgd,1.2152477325980441e-05,6.843916893005371
1722,sgd,1.2274002099240245e-05,6.8265886306762695
1723,sgd,1.2396742120232648e-05,6.831244468688965
1724,sgd,1.2520709541434974e-05,6.827268123626709
1725,sgd,1.2645916636849323e-05,6.806647300720215
1726,sgd,1.2772375803217817e-05,6.823113441467285
